OrderID	OrderDate	CustomerID	CustomerName	ProductCategory	ProductName	Quantity	UnitPrice	TotalAmount	Region	SalesRep	PaymentMethod	ShippingCost	OrderStatus
5246	17-07-2024	C2004	Metro Enterprises	Electronics	Wireless Keyboard	20	1500	30000	North	Neha Singh	Credit Card	781	Delivered
5247	17-07-2024	C2021	Prime Solutions	Furniture	Bookshelf	24	15000	360000	North	Amit Patel	UPI	663	Cancelled
5248	17-07-2024	C2001	Tech Solutions	Furniture	Filing Cabinet	23	8500	195500	North	Amit Patel	UPI	389	Delivered
5249	17-07-2024	C2004	Metro Enterprises	Electronics	Wireless Keyboard	18	1500	27000	North	Priya Sharma	UPI	370	Delivered
5250	17-07-2024	C2005	Digital Hub	Furniture	Executive Chair	43	12000	516000	West	Amit Patel	Cash	590	Cancelled
5251	18-07-2024	C2009	Supply Chain Co	Electronics	Webcam HD	33	3500	115500	South	Amit Patel	Credit Card	730	Processing
5252	18-07-2024	C2003	Smart Systems	Electronics	Desktop Computer	50	35000	1750000	North	Amit Patel	Credit Card	561	Delivered
5253	18-07-2024	C2010	Modern Office	Electronics	Desktop Computer	29	35000	1015000	West	Priya Sharma	Cash	596	Delivered
5254	18-07-2024	C2020	Business Hub	Electronics	Webcam HD	43	3500	150500	North	Priya Sharma	Credit Card	218	Cancelled
5255	18-07-2024	C2016	Corporate Supplies	Office Supplies	Notebook Set	31	320	9920	West	Amit Patel	Cash	239	Delivered
5256	18-07-2024	C2007	Office Mart	Office Supplies	Whiteboard Markers	46	120	5520	West	Priya Sharma	Credit Card	748	Delivered
5257	18-07-2024	C2007	Office Mart	Furniture	Standing Desk	16	25000	400000	South	Amit Patel	UPI	652	Delivered
5258	19-07-2024	C2023	Mega Systems	Furniture	Ergonomic Chair	26	18000	468000	South	Neha Singh	Credit Card	782	Delivered
5259	19-07-2024	C2011	Data Systems	Office Supplies	Wireless Mouse	45	800	36000	East	Amit Patel	Bank Transfer	344	Delivered
5260	19-07-2024	C2005	Digital Hub	Electronics	Graphics Card	19	55000	1045000	West	Priya Sharma	Credit Card	432	Delivered
5261	19-07-2024	C2005	Digital Hub	Electronics	Tablet 10 inch	16	18000	288000	West	Priya Sharma	Bank Transfer	356	Delivered
5262	19-07-2024	C2011	Data Systems	Office Supplies	Pen Set Premium	41	450	18450	South	Rajesh Kumar	Credit Card	750	Delivered
5263	19-07-2024	C2007	Office Mart	Electronics	External SSD 1TB	6	8500	51000	North	Priya Sharma	Bank Transfer	371	Delivered
5264	19-07-2024	C2007	Office Mart	Electronics	Laptop Bag	50	1800	90000	East	Neha Singh	Cash	870	Delivered
5265	20-07-2024	C2020	Business Hub	Furniture	Standing Desk	30	25000	750000	North	Rajesh Kumar	UPI	326	Delivered
5266	20-07-2024	C2013	Enterprise Solutions	Electronics	Desktop Computer	24	35000	840000	North	Priya Sharma	UPI	285	Cancelled
5267	20-07-2024	C2009	Supply Chain Co	Electronics	Graphics Card	47	55000	2585000	North	Priya Sharma	Credit Card	848	Delivered
5268	20-07-2024	C2002	Global Traders	Office Supplies	Calculator Scientific	14	1500	21000	South	Priya Sharma	Credit Card	685	Shipped
5269	20-07-2024	C2013	Enterprise Solutions	Office Supplies	Desk Organizer	1	850	850	West	Neha Singh	UPI	403	Delivered
5270	20-07-2024	C2006	Innovative Tech	Furniture	Computer Desk	24	9500	228000	North	Neha Singh	Cash	537	Delivered
5271	20-07-2024	C2004	Metro Enterprises	Furniture	Ergonomic Chair	8	18000	144000	East	Priya Sharma	Credit Card	522	Delivered
5272	20-07-2024	C2006	Innovative Tech	Furniture	Filing Cabinet	46	8500	391000	East	Rajesh Kumar	Cash	858	Delivered
5273	21-07-2024	C2004	Metro Enterprises	Electronics	USB Flash Drive 64GB	32	650	20800	East	Rajesh Kumar	UPI	320	Processing
5274	21-07-2024	C2018	Office Depot	Office Supplies	Printer Cartridge	43	1200	51600	North	Rajesh Kumar	UPI	394	Delivered
5275	21-07-2024	C2006	Innovative Tech	Office Supplies	Wireless Mouse	31	800	24800	North	Rajesh Kumar	Credit Card	821	Delivered
5276	21-07-2024	C2007	Office Mart	Furniture	Conference Table	24	45000	1080000	West	Amit Patel	Cash	603	Cancelled
5277	21-07-2024	C2018	Office Depot	Furniture	Ergonomic Chair	49	18000	882000	West	Amit Patel	Cash	215	Delivered
5278	21-07-2024	C2021	Prime Solutions	Electronics	Bluetooth Speaker	32	3800	121600	East	Neha Singh	Cash	804	Processing
5279	21-07-2024	C2007	Office Mart	Furniture	Ergonomic Chair	26	18000	468000	South	Rajesh Kumar	Bank Transfer	829	Cancelled
5280	21-07-2024	C2002	Global Traders	Electronics	Webcam HD	48	3500	168000	North	Amit Patel	UPI	273	Delivered
5281	22-07-2024	C2022	Elite Traders	Electronics	Bluetooth Speaker	26	3800	98800	West	Neha Singh	Bank Transfer	788	Delivered
5282	22-07-2024	C2024	Pro Enterprises	Electronics	External SSD 1TB	2	8500	17000	South	Rajesh Kumar	Credit Card	516	Cancelled
5283	22-07-2024	C2013	Enterprise Solutions	Furniture	Conference Table	6	45000	270000	North	Amit Patel	Bank Transfer	340	Delivered
5284	22-07-2024	C2001	Tech Solutions	Office Supplies	Whiteboard Markers	16	120	1920	North	Priya Sharma	Credit Card	560	Processing
5285	22-07-2024	C2005	Digital Hub	Office Supplies	Desk Organizer	44	850	37400	West	Priya Sharma	Cash	427	Delivered
5286	22-07-2024	C2022	Elite Traders	Electronics	Wireless Keyboard	44	1500	66000	West	Amit Patel	Bank Transfer	427	Delivered
5287	22-07-2024	C2000	ABC Corp	Office Supplies	File Folders Set	24	280	6720	East	Rajesh Kumar	Credit Card	525	Delivered
5288	23-07-2024	C2016	Corporate Supplies	Furniture	Bookshelf	9	15000	135000	North	Rajesh Kumar	UPI	845	Cancelled
5289	23-07-2024	C2000	ABC Corp	Electronics	External SSD 1TB	46	8500	391000	East	Neha Singh	Credit Card	885	Delivered
5290	23-07-2024	C2006	Innovative Tech	Furniture	Computer Desk	36	9500	342000	South	Priya Sharma	Credit Card	835	Delivered
5291	23-07-2024	C2000	ABC Corp	Office Supplies	Stapler Heavy Duty	20	450	9000	South	Priya Sharma	Bank Transfer	513	Delivered
5292	23-07-2024	C2006	Innovative Tech	Office Supplies	Paper Ream A4	23	350	8050	West	Amit Patel	Credit Card	208	Delivered
5293	23-07-2024	C2004	Metro Enterprises	Electronics	Bluetooth Speaker	46	3800	174800	North	Amit Patel	Cash	696	Delivered
5294	23-07-2024	C2016	Corporate Supplies	Office Supplies	Paper Ream A4	17	350	5950	South	Amit Patel	Bank Transfer	339	Delivered
5295	24-07-2024	C2005	Digital Hub	Furniture	Computer Desk	19	9500	180500	East	Priya Sharma	Cash	490	Cancelled
5296	24-07-2024	C2016	Corporate Supplies	Electronics	External SSD 1TB	46	8500	391000	West	Rajesh Kumar	UPI	233	Cancelled
5297	24-07-2024	C2016	Corporate Supplies	Furniture	Standing Desk	45	25000	1125000	West	Neha Singh	Cash	452	Delivered
5298	24-07-2024	C2013	Enterprise Solutions	Office Supplies	Printer Cartridge	21	1200	25200	West	Neha Singh	UPI	266	Delivered
5299	24-07-2024	C2002	Global Traders	Office Supplies	Printer Cartridge	29	1200	34800	North	Amit Patel	Credit Card	831	Delivered
5300	24-07-2024	C2005	Digital Hub	Furniture	Ergonomic Chair	24	18000	432000	North	Neha Singh	UPI	496	Delivered
5301	24-07-2024	C2013	Enterprise Solutions	Office Supplies	Paper Ream A4	48	350	16800	North	Neha Singh	Bank Transfer	888	Delivered
5302	24-07-2024	C2015	Office Plus	Electronics	Docking Station	46	8500	391000	South	Priya Sharma	UPI	318	Processing
5303	25-07-2024	C2010	Modern Office	Electronics	Wireless Keyboard	11	1500	16500	South	Rajesh Kumar	Bank Transfer	534	Delivered
5304	25-07-2024	C2009	Supply Chain Co	Office Supplies	Paper Ream A4	20	350	7000	East	Priya Sharma	UPI	216	Cancelled
5305	25-07-2024	C2023	Mega Systems	Furniture	Conference Table	26	45000	1170000	South	Priya Sharma	UPI	174	Delivered
5306	25-07-2024	C2019	Tech Mart	Electronics	Graphics Card	18	55000	990000	West	Neha Singh	UPI	645	Processing
5307	25-07-2024	C2007	Office Mart	Office Supplies	Stapler Heavy Duty	42	450	18900	South	Neha Singh	Cash	581	Cancelled
5308	25-07-2024	C2003	Smart Systems	Furniture	Meeting Chair	29	5500	159500	West	Amit Patel	Cash	430	Cancelled
5309	25-07-2024	C2012	Quick Shop	Furniture	Meeting Chair	32	5500	176000	West	Priya Sharma	Credit Card	394	Delivered
5310	25-07-2024	C2005	Digital Hub	Office Supplies	Notebook Set	11	320	3520	South	Priya Sharma	Bank Transfer	433	Cancelled
5311	26-07-2024	C2020	Business Hub	Furniture	Meeting Chair	43	5500	236500	South	Rajesh Kumar	UPI	796	Cancelled
5312	26-07-2024	C2015	Office Plus	Office Supplies	Whiteboard Markers	14	120	1680	North	Rajesh Kumar	UPI	119	Delivered
5313	26-07-2024	C2000	ABC Corp	Electronics	External SSD 1TB	20	8500	170000	West	Rajesh Kumar	Cash	412	Delivered
5314	26-07-2024	C2006	Innovative Tech	Office Supplies	Wireless Mouse	21	800	16800	East	Amit Patel	Bank Transfer	349	Shipped
5315	26-07-2024	C2007	Office Mart	Furniture	Computer Desk	3	9500	28500	East	Priya Sharma	UPI	383	Processing
5316	26-07-2024	C2005	Digital Hub	Furniture	Standing Desk	1	25000	25000	South	Priya Sharma	UPI	881	Delivered
5317	26-07-2024	C2010	Modern Office	Office Supplies	Calculator Scientific	20	1500	30000	West	Neha Singh	UPI	631	Delivered
5318	27-07-2024	C2006	Innovative Tech	Furniture	Standing Desk	23	25000	575000	South	Rajesh Kumar	UPI	254	Shipped
5319	27-07-2024	C2022	Elite Traders	Electronics	Bluetooth Speaker	50	3800	190000	West	Rajesh Kumar	UPI	492	Delivered
5320	27-07-2024	C2021	Prime Solutions	Office Supplies	Whiteboard Markers	2	120	240	South	Neha Singh	Credit Card	874	Processing
5321	27-07-2024	C2000	ABC Corp	Furniture	Ergonomic Chair	12	18000	216000	East	Priya Sharma	Cash	672	Delivered
5322	27-07-2024	C2004	Metro Enterprises	Furniture	Ergonomic Chair	4	18000	72000	North	Rajesh Kumar	Credit Card	137	Cancelled
5323	27-07-2024	C2005	Digital Hub	Electronics	External SSD 1TB	46	8500	391000	West	Priya Sharma	Cash	377	Delivered
5324	27-07-2024	C2015	Office Plus	Furniture	Conference Table	6	45000	270000	South	Priya Sharma	Bank Transfer	223	Delivered
5325	27-07-2024	C2016	Corporate Supplies	Office Supplies	Pen Set Premium	31	450	13950	South	Neha Singh	UPI	559	Shipped
5326	28-07-2024	C2019	Tech Mart	Electronics	USB Flash Drive 64GB	31	650	20150	West	Neha Singh	UPI	823	Cancelled
5327	28-07-2024	C2017	Digital Store	Furniture	Executive Chair	17	12000	204000	North	Amit Patel	Cash	170	Delivered
5328	28-07-2024	C2008	Tech Bazaar	Furniture	Bookshelf	19	15000	285000	West	Neha Singh	Bank Transfer	306	Processing
5329	28-07-2024	C2013	Enterprise Solutions	Electronics	Laptop Pro 15	39	45000	1755000	West	Priya Sharma	Cash	164	Delivered
5330	28-07-2024	C2011	Data Systems	Furniture	Bookshelf	21	15000	315000	South	Priya Sharma	Cash	332	Processing
5331	28-07-2024	C2002	Global Traders	Electronics	Monitor 27 inch	50	22000	1100000	South	Rajesh Kumar	Cash	775	Shipped
5332	28-07-2024	C2024	Pro Enterprises	Office Supplies	Printer Cartridge	43	1200	51600	North	Priya Sharma	UPI	784	Cancelled
5333	29-07-2024	C2013	Enterprise Solutions	Furniture	Meeting Chair	11	5500	60500	East	Rajesh Kumar	UPI	240	Delivered
5334	29-07-2024	C2016	Corporate Supplies	Furniture	Conference Table	7	45000	315000	East	Amit Patel	Cash	787	Delivered
5335	29-07-2024	C2002	Global Traders	Office Supplies	Notebook Set	25	320	8000	South	Rajesh Kumar	UPI	380	Shipped
5336	29-07-2024	C2006	Innovative Tech	Electronics	Laptop Bag	42	1800	75600	South	Priya Sharma	Cash	461	Delivered
5337	29-07-2024	C2011	Data Systems	Furniture	Filing Cabinet	1	8500	8500	North	Rajesh Kumar	Bank Transfer	220	Delivered
5338	29-07-2024	C2002	Global Traders	Office Supplies	Paper Ream A4	20	350	7000	West	Rajesh Kumar	Cash	175	Delivered
5339	29-07-2024	C2013	Enterprise Solutions	Electronics	Graphics Card	31	55000	1705000	North	Amit Patel	Credit Card	784	Delivered
5340	29-07-2024	C2006	Innovative Tech	Electronics	Smart Watch	32	12000	384000	South	Neha Singh	UPI	390	Delivered
5341	30-07-2024	C2012	Quick Shop	Office Supplies	Wireless Mouse	16	800	12800	South	Priya Sharma	Credit Card	313	Delivered
5342	30-07-2024	C2018	Office Depot	Office Supplies	File Folders Set	37	280	10360	North	Priya Sharma	Cash	787	Shipped
5343	30-07-2024	C2003	Smart Systems	Office Supplies	Stapler Heavy Duty	8	450	3600	North	Priya Sharma	Cash	173	Delivered
5344	30-07-2024	C2010	Modern Office	Electronics	Tablet 10 inch	34	18000	612000	West	Neha Singh	UPI	614	Delivered
5345	30-07-2024	C2016	Corporate Supplies	Electronics	External SSD 1TB	28	8500	238000	North	Neha Singh	Cash	105	Delivered
5346	30-07-2024	C2015	Office Plus	Furniture	Meeting Chair	49	5500	269500	North	Priya Sharma	Cash	182	Cancelled
5347	30-07-2024	C2010	Modern Office	Office Supplies	File Folders Set	11	280	3080	East	Priya Sharma	Bank Transfer	711	Delivered
5348	31-07-2024	C2002	Global Traders	Electronics	Laptop Pro 15	42	45000	1890000	North	Neha Singh	Bank Transfer	422	Delivered
5349	31-07-2024	C2005	Digital Hub	Office Supplies	Stapler Heavy Duty	8	450	3600	North	Priya Sharma	Cash	730	Delivered
5350	31-07-2024	C2014	Tech World	Electronics	Tablet 10 inch	15	18000	270000	West	Neha Singh	Cash	474	Delivered
5351	31-07-2024	C2023	Mega Systems	Office Supplies	Whiteboard Markers	9	120	1080	West	Neha Singh	Credit Card	289	Shipped
5352	31-07-2024	C2004	Metro Enterprises	Furniture	Computer Desk	13	9500	123500	East	Neha Singh	Cash	511	Delivered
5353	31-07-2024	C2017	Digital Store	Office Supplies	Paper Ream A4	33	350	11550	East	Priya Sharma	Credit Card	624	Delivered
5354	31-07-2024	C2010	Modern Office	Electronics	USB Flash Drive 64GB	11	650	7150	North	Priya Sharma	Bank Transfer	178	Delivered
5355	31-07-2024	C2015	Office Plus	Office Supplies	Printer Cartridge	47	1200	56400	East	Rajesh Kumar	Bank Transfer	314	Delivered
5356	01-08-2024	C2017	Digital Store	Furniture	Conference Table	18	45000	810000	South	Neha Singh	Bank Transfer	256	Delivered
5357	01-08-2024	C2014	Tech World	Electronics	Tablet 10 inch	42	18000	756000	South	Neha Singh	Credit Card	354	Delivered
5358	01-08-2024	C2001	Tech Solutions	Office Supplies	Stapler Heavy Duty	3	450	1350	East	Priya Sharma	Cash	709	Delivered
5359	01-08-2024	C2013	Enterprise Solutions	Office Supplies	Paper Ream A4	15	350	5250	North	Amit Patel	UPI	163	Shipped
5360	01-08-2024	C2011	Data Systems	Office Supplies	Whiteboard Markers	47	120	5640	North	Amit Patel	Bank Transfer	808	Delivered
5361	01-08-2024	C2015	Office Plus	Furniture	Standing Desk	16	25000	400000	North	Priya Sharma	UPI	387	Processing
5362	01-08-2024	C2006	Innovative Tech	Furniture	Computer Desk	33	9500	313500	South	Amit Patel	Bank Transfer	707	Delivered
5363	02-08-2024	C2006	Innovative Tech	Office Supplies	File Folders Set	10	280	2800	North	Priya Sharma	Credit Card	296	Delivered
5364	02-08-2024	C2011	Data Systems	Furniture	Conference Table	32	45000	1440000	East	Amit Patel	Cash	872	Delivered
5365	02-08-2024	C2012	Quick Shop	Furniture	Computer Desk	2	9500	19000	North	Priya Sharma	Credit Card	216	Shipped
5366	02-08-2024	C2011	Data Systems	Furniture	Ergonomic Chair	26	18000	468000	West	Amit Patel	UPI	325	Delivered
5367	02-08-2024	C2015	Office Plus	Furniture	Ergonomic Chair	48	18000	864000	East	Amit Patel	Bank Transfer	552	Delivered
5368	02-08-2024	C2017	Digital Store	Furniture	Meeting Chair	24	5500	132000	East	Rajesh Kumar	Credit Card	192	Cancelled
5369	02-08-2024	C2016	Corporate Supplies	Electronics	Power Bank 20000mAh	45	2200	99000	South	Amit Patel	Cash	886	Processing
5370	02-08-2024	C2009	Supply Chain Co	Furniture	Office Partition	16	12000	192000	East	Rajesh Kumar	Bank Transfer	347	Delivered
5371	03-08-2024	C2000	ABC Corp	Electronics	Docking Station	31	8500	263500	West	Priya Sharma	Bank Transfer	662	Delivered
5372	03-08-2024	C2001	Tech Solutions	Office Supplies	File Folders Set	9	280	2520	West	Rajesh Kumar	Bank Transfer	753	Delivered
5373	03-08-2024	C2018	Office Depot	Electronics	Smart Watch	30	12000	360000	North	Rajesh Kumar	Cash	285	Delivered
5374	03-08-2024	C2023	Mega Systems	Furniture	Filing Cabinet	3	8500	25500	North	Neha Singh	Cash	571	Delivered
5375	03-08-2024	C2005	Digital Hub	Furniture	Office Partition	43	12000	516000	East	Amit Patel	Credit Card	323	Shipped
5376	03-08-2024	C2002	Global Traders	Furniture	Meeting Chair	49	5500	269500	South	Priya Sharma	Cash	691	Delivered
5377	03-08-2024	C2001	Tech Solutions	Office Supplies	Printer Cartridge	45	1200	54000	East	Neha Singh	Cash	684	Processing
5378	04-08-2024	C2016	Corporate Supplies	Office Supplies	Paper Ream A4	21	350	7350	East	Amit Patel	Bank Transfer	822	Delivered
5379	04-08-2024	C2024	Pro Enterprises	Office Supplies	Whiteboard Markers	14	120	1680	West	Amit Patel	Cash	130	Delivered
5380	04-08-2024	C2000	ABC Corp	Furniture	Ergonomic Chair	10	18000	180000	West	Priya Sharma	Credit Card	660	Delivered
5381	04-08-2024	C2023	Mega Systems	Furniture	Computer Desk	1	9500	9500	East	Amit Patel	Credit Card	609	Delivered
5382	04-08-2024	C2005	Digital Hub	Office Supplies	Whiteboard Markers	40	120	4800	South	Rajesh Kumar	UPI	745	Delivered
5383	04-08-2024	C2016	Corporate Supplies	Furniture	Meeting Chair	12	5500	66000	West	Neha Singh	Cash	597	Delivered
5384	04-08-2024	C2008	Tech Bazaar	Furniture	Standing Desk	34	25000	850000	North	Neha Singh	Credit Card	850	Delivered
5385	04-08-2024	C2011	Data Systems	Furniture	Standing Desk	2	25000	50000	West	Rajesh Kumar	Bank Transfer	403	Delivered
5386	05-08-2024	C2011	Data Systems	Electronics	Tablet 10 inch	41	18000	738000	East	Rajesh Kumar	Credit Card	395	Delivered
5387	05-08-2024	C2018	Office Depot	Electronics	Tablet 10 inch	23	18000	414000	South	Neha Singh	Bank Transfer	326	Delivered
5388	05-08-2024	C2006	Innovative Tech	Office Supplies	Wireless Mouse	44	800	35200	South	Amit Patel	UPI	245	Delivered
5389	05-08-2024	C2001	Tech Solutions	Electronics	Smart Watch	9	12000	108000	West	Amit Patel	Credit Card	267	Shipped
5390	05-08-2024	C2003	Smart Systems	Furniture	Meeting Chair	30	5500	165000	North	Rajesh Kumar	Credit Card	875	Cancelled
5391	05-08-2024	C2015	Office Plus	Office Supplies	Paper Ream A4	29	350	10150	East	Priya Sharma	Credit Card	559	Shipped
5392	05-08-2024	C2021	Prime Solutions	Furniture	Bookshelf	48	15000	720000	West	Rajesh Kumar	Credit Card	595	Delivered
5393	06-08-2024	C2023	Mega Systems	Electronics	External SSD 1TB	35	8500	297500	North	Neha Singh	Bank Transfer	501	Delivered
5394	06-08-2024	C2011	Data Systems	Electronics	Desktop Computer	49	35000	1715000	South	Rajesh Kumar	Credit Card	582	Shipped
5395	06-08-2024	C2016	Corporate Supplies	Furniture	Meeting Chair	49	5500	269500	West	Priya Sharma	Credit Card	572	Delivered
5396	06-08-2024	C2009	Supply Chain Co	Furniture	Meeting Chair	48	5500	264000	North	Rajesh Kumar	Bank Transfer	194	Delivered
5397	06-08-2024	C2003	Smart Systems	Office Supplies	Desk Organizer	45	850	38250	North	Priya Sharma	UPI	811	Shipped
5398	06-08-2024	C2001	Tech Solutions	Furniture	Bookshelf	38	15000	570000	South	Neha Singh	Cash	465	Delivered
5399	06-08-2024	C2008	Tech Bazaar	Electronics	Smart Watch	11	12000	132000	East	Neha Singh	Bank Transfer	562	Delivered
5400	06-08-2024	C2005	Digital Hub	Electronics	Bluetooth Speaker	16	3800	60800	South	Rajesh Kumar	Credit Card	494	Shipped
5401	07-08-2024	C2024	Pro Enterprises	Electronics	Webcam HD	31	3500	108500	South	Priya Sharma	Bank Transfer	656	Delivered
5402	07-08-2024	C2003	Smart Systems	Electronics	Wireless Keyboard	28	1500	42000	North	Neha Singh	Cash	719	Delivered
5403	07-08-2024	C2009	Supply Chain Co	Electronics	Monitor 27 inch	14	22000	308000	North	Amit Patel	Cash	386	Shipped
5404	07-08-2024	C2011	Data Systems	Electronics	External SSD 1TB	38	8500	323000	West	Neha Singh	Cash	640	Shipped
5405	07-08-2024	C2015	Office Plus	Office Supplies	Pen Set Premium	15	450	6750	North	Rajesh Kumar	Bank Transfer	453	Delivered
5406	07-08-2024	C2001	Tech Solutions	Electronics	Docking Station	10	8500	85000	East	Rajesh Kumar	Cash	227	Shipped
5407	07-08-2024	C2006	Innovative Tech	Electronics	Desktop Computer	41	35000	1435000	West	Rajesh Kumar	Credit Card	725	Delivered
5408	07-08-2024	C2021	Prime Solutions	Office Supplies	File Folders Set	4	280	1120	North	Rajesh Kumar	UPI	648	Delivered
5409	08-08-2024	C2019	Tech Mart	Electronics	Laptop Pro 15	8	45000	360000	South	Neha Singh	Bank Transfer	802	Delivered
5410	08-08-2024	C2009	Supply Chain Co	Furniture	Conference Table	50	45000	2250000	South	Neha Singh	Bank Transfer	649	Delivered
5411	08-08-2024	C2023	Mega Systems	Furniture	Executive Chair	6	12000	72000	South	Priya Sharma	Cash	837	Delivered
5412	08-08-2024	C2014	Tech World	Office Supplies	Paper Ream A4	27	350	9450	East	Amit Patel	Cash	584	Delivered
5413	08-08-2024	C2019	Tech Mart	Office Supplies	Pen Set Premium	14	450	6300	South	Rajesh Kumar	Bank Transfer	843	Delivered
5414	08-08-2024	C2009	Supply Chain Co	Office Supplies	Calculator Scientific	6	1500	9000	South	Rajesh Kumar	Credit Card	817	Delivered
5415	08-08-2024	C2004	Metro Enterprises	Office Supplies	Stapler Heavy Duty	31	450	13950	North	Priya Sharma	Bank Transfer	327	Delivered
5416	09-08-2024	C2019	Tech Mart	Furniture	Conference Table	28	45000	1260000	South	Amit Patel	Bank Transfer	234	Delivered
5417	09-08-2024	C2015	Office Plus	Electronics	Wireless Keyboard	47	1500	70500	South	Rajesh Kumar	Credit Card	262	Delivered
5418	09-08-2024	C2005	Digital Hub	Office Supplies	Pen Set Premium	3	450	1350	West	Rajesh Kumar	Credit Card	818	Delivered
5419	09-08-2024	C2014	Tech World	Office Supplies	File Folders Set	29	280	8120	West	Amit Patel	Cash	772	Delivered
5420	09-08-2024	C2004	Metro Enterprises	Office Supplies	Wireless Mouse	14	800	11200	North	Rajesh Kumar	Bank Transfer	739	Delivered
5421	09-08-2024	C2015	Office Plus	Electronics	Tablet 10 inch	40	18000	720000	North	Priya Sharma	Bank Transfer	639	Cancelled
5422	09-08-2024	C2004	Metro Enterprises	Electronics	Bluetooth Speaker	23	3800	87400	West	Neha Singh	Credit Card	416	Processing
5423	10-08-2024	C2002	Global Traders	Electronics	Laptop Pro 15	25	45000	1125000	North	Priya Sharma	Credit Card	436	Delivered
5424	10-08-2024	C2009	Supply Chain Co	Electronics	Monitor 27 inch	40	22000	880000	East	Neha Singh	Bank Transfer	822	Cancelled
5425	10-08-2024	C2022	Elite Traders	Furniture	Standing Desk	41	25000	1025000	West	Amit Patel	UPI	220	Processing
5426	10-08-2024	C2019	Tech Mart	Office Supplies	File Folders Set	10	280	2800	North	Priya Sharma	UPI	483	Delivered
5427	10-08-2024	C2001	Tech Solutions	Office Supplies	Paper Ream A4	16	350	5600	West	Priya Sharma	Cash	273	Cancelled
5428	10-08-2024	C2005	Digital Hub	Electronics	Desktop Computer	28	35000	980000	North	Amit Patel	Cash	284	Delivered
5429	10-08-2024	C2014	Tech World	Office Supplies	Stapler Heavy Duty	8	450	3600	West	Amit Patel	Credit Card	762	Shipped
5430	10-08-2024	C2011	Data Systems	Furniture	Standing Desk	45	25000	1125000	South	Rajesh Kumar	UPI	781	Delivered
5431	11-08-2024	C2011	Data Systems	Furniture	Office Partition	5	12000	60000	East	Rajesh Kumar	Bank Transfer	228	Delivered
5432	11-08-2024	C2011	Data Systems	Office Supplies	Notebook Set	23	320	7360	West	Rajesh Kumar	UPI	672	Delivered
5433	11-08-2024	C2021	Prime Solutions	Furniture	Ergonomic Chair	14	18000	252000	West	Neha Singh	UPI	352	Shipped
5434	11-08-2024	C2015	Office Plus	Office Supplies	Calculator Scientific	9	1500	13500	West	Priya Sharma	Credit Card	719	Shipped
5435	11-08-2024	C2004	Metro Enterprises	Electronics	Bluetooth Speaker	31	3800	117800	North	Rajesh Kumar	Credit Card	386	Cancelled
5436	11-08-2024	C2013	Enterprise Solutions	Furniture	Conference Table	19	45000	855000	East	Amit Patel	UPI	891	Delivered
5437	11-08-2024	C2019	Tech Mart	Office Supplies	Wireless Mouse	32	800	25600	South	Priya Sharma	Cash	637	Delivered
5438	11-08-2024	C2001	Tech Solutions	Office Supplies	Notebook Set	24	320	7680	West	Priya Sharma	Bank Transfer	446	Shipped
5439	12-08-2024	C2022	Elite Traders	Electronics	Power Bank 20000mAh	39	2200	85800	East	Neha Singh	UPI	223	Delivered
5440	12-08-2024	C2004	Metro Enterprises	Office Supplies	Notebook Set	35	320	11200	East	Rajesh Kumar	Bank Transfer	602	Delivered
5441	12-08-2024	C2002	Global Traders	Furniture	Executive Chair	27	12000	324000	East	Rajesh Kumar	UPI	601	Cancelled
5442	12-08-2024	C2001	Tech Solutions	Furniture	Standing Desk	36	25000	900000	West	Priya Sharma	UPI	832	Delivered
5443	12-08-2024	C2016	Corporate Supplies	Furniture	Standing Desk	31	25000	775000	North	Neha Singh	UPI	597	Delivered
5444	12-08-2024	C2023	Mega Systems	Furniture	Conference Table	20	45000	900000	East	Amit Patel	UPI	126	Delivered
5445	12-08-2024	C2003	Smart Systems	Electronics	Docking Station	33	8500	280500	West	Rajesh Kumar	UPI	612	Cancelled
5446	13-08-2024	C2024	Pro Enterprises	Electronics	Monitor 27 inch	1	22000	22000	East	Rajesh Kumar	Bank Transfer	350	Delivered
5447	13-08-2024	C2011	Data Systems	Furniture	Executive Chair	34	12000	408000	East	Priya Sharma	UPI	897	Processing
5448	13-08-2024	C2023	Mega Systems	Furniture	Ergonomic Chair	20	18000	360000	East	Priya Sharma	Bank Transfer	730	Delivered
5449	13-08-2024	C2001	Tech Solutions	Office Supplies	Notebook Set	37	320	11840	West	Priya Sharma	Bank Transfer	605	Delivered
5450	13-08-2024	C2020	Business Hub	Furniture	Computer Desk	49	9500	465500	East	Priya Sharma	Bank Transfer	340	Processing
5451	13-08-2024	C2016	Corporate Supplies	Electronics	Bluetooth Speaker	13	3800	49400	South	Amit Patel	Bank Transfer	107	Cancelled
5452	13-08-2024	C2013	Enterprise Solutions	Electronics	Wireless Keyboard	40	1500	60000	West	Rajesh Kumar	UPI	710	Delivered
5453	13-08-2024	C2007	Office Mart	Electronics	Monitor 27 inch	19	22000	418000	North	Neha Singh	Bank Transfer	130	Cancelled
5454	14-08-2024	C2001	Tech Solutions	Electronics	External SSD 1TB	21	8500	178500	West	Rajesh Kumar	UPI	774	Delivered
5455	14-08-2024	C2017	Digital Store	Electronics	Laptop Bag	26	1800	46800	North	Neha Singh	UPI	573	Delivered
5456	14-08-2024	C2012	Quick Shop	Office Supplies	Calculator Scientific	4	1500	6000	West	Neha Singh	Cash	779	Delivered
